customer_id,item_id,rep_id,invoice_qty,receipt_date,tax_code,net_total_value,is_sales_return,return_value
988,4665,20,11,2023-02-16,TX_RET_2202,285.44,True,285.44
2221,8902,7,15,2023-02-16,TX_CAN_1949,1646.53,False,0.0
2111,6794,21,11,2023-02-16,TX_RET_2202,1710.53,True,1710.53
1360,7470,2,12,2023-02-16,TX_MISC_1999,2463.13,False,0.0
1532,2869,2,23,2023-02-16,TX_PUR_1101,662.59,False,0.0
2380,4483,25,1,2023-02-16,TX_MISC_1999,1812.64,False,0.0
813,3857,5,11,2023-02-16,TX_PUR_1101,524.88,False,0.0
1352,552,17,16,2023-02-16,TX_PUR_1101,155.95,False,0.0
430,1510,1,11,2023-02-16,TX_ADJ_1949,2134.93,False,0.0
1044,3337,18,16,2023-02-16,TX_PUR_1101,1008.71,False,0.0
1926,4436,17,24,2023-02-16,TX_PUR_1102,1101.37,False,0.0
1142,1300,21,7,2023-02-27,TX_PUR_1102,577.73,False,0.0
979,4774,22,12,2023-03-01,TX_PUR_1102,1749.23,False,0.0
719,6564,20,12,2023-03-01,TX_MISC_1999,2425.35,False,0.0
46,5709,19,2,2023-03-01,TX_RET_1202,2407.63,True,2407.63
2311,6712,8,10,2023-03-01,TX_ADJ_1949,1943.67,False,0.0
613,597,23,8,2023-03-01,TX_RET_1201,1898.42,True,1898.42
2047,10452,7,18,2023-03-01,TX_CAN_1949,1315.34,False,0.0
1123,10821,6,21,2023-03-01,TX_RET_1202,2064.39,True,2064.39
1831,5752,16,17,2023-03-01,TX_MISC_1999,1276.12,False,0.0
2249,7926,2,3,2023-03-01,TX_ADJ_1949,1876.82,False,0.0
1123,56,17,9,2023-03-01,TX_RET_1202,1478.56,True,1478.56
101,3146,15,19,2023-03-01,TX_RET_2202,894.4,True,894.4
518,11281,15,15,2023-03-01,TX_PUR_1101,1975.02,False,0.0
21,10381,25,10,2023-03-01,TX_ADJ_1949,1879.23,False,0.0
51,751,24,4,2023-03-01,TX_MISC_1999,1962.26,False,0.0
2542,6122,2,4,2023-03-01,TX_PUR_1101,158.6,False,0.0
2571,9827,17,3,2023-03-01,TX_PUR_1102,508.34,False,0.0
1879,2287,25,1,2023-03-01,TX_RET_2202,1122.4,True,1122.4
1648,9892,19,17,2023-03-01,TX_RET_2202,889.05,True,889.05
2586,1743,17,23,2023-03-01,TX_PUR_1101,1479.36,False,0.0
577,3747,7,11,2023-03-01,TX_PUR_1101,1295.05,False,0.0
2655,3571,10,1,2023-03-01,TX_CAN_1949,998.24,False,0.0
269,45,7,7,2023-09-15,TX_RET_2202,1119.89,True,1119.89
2083,9071,21,24,2023-09-15,TX_CAN_1949,1270.4,False,0.0
219,5998,8,2,2023-09-15,TX_PUR_1101,1450.56,False,0.0
362,3085,6,17,2023-09-15,TX_ADJ_1949,1851.42,False,0.0
1503,9847,5,13,2022-10-31,TX_MISC_1999,1311.42,False,0.0
466,330,11,24,2022-10-31,TX_RET_1202,1437.12,True,1437.12
1205,8997,22,4,2022-10-31,TX_RET_2202,1140.23,True,1140.23
2037,6284,11,14,2022-10-31,TX_RET_1201,2147.42,True,2147.42
402,6632,4,1,2022-10-31,TX_PUR_1101,2337.07,False,0.0
1724,4285,12,8,2022-10-31,TX_RET_1201,1702.46,True,1702.46
2619,2119,14,24,2022-10-31,TX_RET_1202,408.84,True,408.84
2209,7106,21,8,2022-10-31,TX_RET_2202,2361.06,True,2361.06
1508,5868,18,18,2022-10-31,TX_RET_1202,1879.16,True,1879.16
2583,735,11,16,2022-11-22,TX_MISC_1999,1893.37,False,0.0
2180,5793,9,2,2022-11-22,TX_ADJ_1949,897.22,False,0.0
1621,5609,13,12,2022-11-22,TX_PUR_1102,2387.05,False,0.0
1428,5187,11,9,2022-11-22,TX_RET_2202,2097.03,True,2097.03
2039,533,4,13,2022-11-22,TX_CAN_1949,728.9,False,0.0
42,5764,24,3,2022-11-22,TX_MISC_1999,1809.17,False,0.0
1365,9175,3,15,2022-11-22,TX_PUR_1101,2384.8,False,0.0
2655,5865,14,18,2022-11-22,TX_CAN_1949,1344.41,False,0.0
93,4600,23,9,2022-11-22,TX_CAN_1949,2498.96,False,0.0
157,4227,13,18,2022-11-22,TX_MISC_1999,2404.18,False,0.0
505,7584,11,11,2022-11-22,TX_PUR_1102,213.67,False,0.0
827,6772,12,8,2022-11-22,TX_RET_2202,1809.61,True,1809.61
1375,7436,20,18,2022-11-22,TX_RET_2202,2196.49,True,2196.49
242,6377,15,22,2022-11-22,TX_MISC_1999,574.26,False,0.0
630,8433,8,21,2022-11-22,TX_PUR_1101,1263.77,False,0.0
513,7872,2,9,2022-11-22,TX_MISC_1999,125.54,False,0.0
1856,3260,18,7,2022-11-22,TX_RET_2202,1152.21,True,1152.21
908,5870,8,4,2022-11-22,TX_RET_2202,1866.32,True,1866.32
343,9779,6,2,2022-11-22,TX_RET_1201,2123.74,True,2123.74
1595,7986,17,21,2022-11-22,TX_RET_2202,2468.8,True,2468.8
2302,948,9,15,2022-11-22,TX_RET_1202,765.82,True,765.82
2043,1692,19,7,2022-11-22,TX_RET_1201,1432.77,True,1432.77
269,3833,22,16,2022-11-22,TX_RET_1202,1118.24,True,1118.24
2134,5147,4,11,2022-11-23,TX_PUR_1102,1618.0,False,0.0
547,7379,6,19,2022-11-23,TX_CAN_1949,1358.28,False,0.0
2120,161,11,15,2022-11-23,TX_CAN_1949,1592.99,False,0.0
2101,632,2,3,2022-11-23,TX_CAN_1949,1562.83,False,0.0
2663,5599,4,21,2022-11-23,TX_PUR_1101,876.62,False,0.0
866,1673,16,10,2022-11-23,TX_MISC_1999,400.92,False,0.0
2113,4593,24,13,2022-11-23,TX_ADJ_1949,694.82,False,0.0
1264,8256,15,15,2022-11-23,TX_RET_1201,132.65,True,132.65
287,4432,9,6,2022-11-23,TX_PUR_1101,345.73,False,0.0
1408,7530,8,21,2022-11-23,TX_MISC_1999,269.4,False,0.0
522,2888,6,11,2022-11-23,TX_MISC_1999,956.33,False,0.0
24,6306,25,2,2022-11-23,TX_PUR_1101,1009.31,False,0.0
1860,7433,4,6,2022-11-23,TX_PUR_1101,847.86,False,0.0
2652,4779,17,3,2022-11-23,TX_RET_1202,2409.89,True,2409.89
712,10964,1,21,2022-11-23,TX_CAN_1949,1951.35,False,0.0
485,4935,23,15,2022-11-23,TX_RET_1202,2221.75,True,2221.75
1994,9197,4,3,2022-11-23,TX_PUR_1102,686.7,False,0.0
795,6507,20,4,2022-11-23,TX_RET_1201,1452.64,True,1452.64
935,6106,24,17,2022-11-23,TX_RET_1201,832.49,True,832.49
597,3382,25,2,2022-11-23,TX_PUR_1102,1991.19,False,0.0
206,1199,23,16,2022-11-23,TX_RET_1202,2367.91,True,2367.91
1881,10755,8,14,2022-11-23,TX_PUR_1101,395.87,False,0.0
251,5062,2,2,2022-02-24,TX_RET_1202,2188.72,True,2188.72
546,2496,16,2,2022-02-24,TX_MISC_1999,679.29,False,0.0
1835,7606,13,14,2022-02-24,TX_PUR_1101,636.04,False,0.0
444,5510,20,12,2022-02-24,TX_ADJ_1949,795.58,False,0.0
448,1013,17,8,2022-02-24,TX_CAN_1949,2460.13,False,0.0
1289,7867,14,16,2022-02-24,TX_RET_1201,1018.27,True,1018.27
660,10090,16,13,2022-02-24,TX_PUR_1102,957.29,False,0.0
211,5087,17,18,2022-02-24,TX_PUR_1102,1080.12,False,0.0
873,1349,1,20,2022-02-24,TX_MISC_1999,597.63,False,0.0
2037,371,20,22,2022-02-24,TX_PUR_1102,1766.77,False,0.0
1945,11128,16,11,2022-02-24,TX_RET_2202,921.61,True,921.61
978,4001,13,23,2022-02-24,TX_PUR_1102,1498.59,False,0.0
1676,8637,18,20,2022-02-24,TX_PUR_1101,2027.52,False,0.0
1630,4023,14,13,2022-02-24,TX_PUR_1101,2124.22,False,0.0
960,10405,7,12,2022-02-24,TX_RET_1202,1688.65,True,1688.65
2209,9245,16,15,2022-02-24,TX_PUR_1101,1427.57,False,0.0
1723,2969,17,5,2022-02-24,TX_RET_1201,1028.67,True,1028.67
1210,6811,15,15,2022-02-24,TX_PUR_1102,304.76,False,0.0
1742,1464,22,4,2022-02-24,TX_ADJ_1949,600.11,False,0.0
371,3606,12,7,2022-02-24,TX_PUR_1102,217.59,False,0.0
1395,8362,2,15,2022-02-24,TX_PUR_1102,1865.06,False,0.0
973,8464,3,6,2022-02-24,TX_PUR_1102,1554.15,False,0.0
2569,10414,15,10,2022-02-24,TX_RET_2202,1961.57,True,1961.57
1706,7315,18,21,2022-02-24,TX_CAN_1949,710.44,False,0.0
618,9947,6,10,2022-02-24,TX_CAN_1949,90.85,False,0.0
214,2957,24,23,2022-02-24,TX_RET_1201,1276.26,True,1276.26
1471,4446,16,19,2022-02-24,TX_RET_2202,533.0,True,533.0
660,5530,3,19,2022-02-24,TX_PUR_1101,1374.09,False,0.0
631,539,24,15,2022-02-24,TX_ADJ_1949,1814.03,False,0.0
2344,7296,6,2,2022-02-24,TX_RET_2202,2183.32,True,2183.32
1351,7862,10,4,2022-02-24,TX_ADJ_1949,1796.49,False,0.0
142,47,1,16,2022-02-24,TX_RET_1201,1856.08,True,1856.08
2056,9349,9,10,2022-02-24,TX_MISC_1999,96.86,False,0.0
544,3931,11,13,2022-02-24,TX_CAN_1949,1011.31,False,0.0
444,1149,8,9,2022-02-24,TX_RET_2202,1614.08,True,1614.08
235,4934,7,3,2022-02-24,TX_PUR_1102,60.44,False,0.0
2467,7671,17,15,2022-02-24,TX_PUR_1102,1397.09,False,0.0
449,9238,1,15,2022-02-24,TX_ADJ_1949,209.68,False,0.0
295,2167,4,5,2022-02-24,TX_ADJ_1949,737.5,False,0.0
1122,6504,8,23,2022-02-24,TX_CAN_1949,2258.45,False,0.0
926,10092,21,1,2022-02-24,TX_RET_1202,1990.17,True,1990.17
994,10013,25,12,2022-02-24,TX_MISC_1999,1539.58,False,0.0
1491,505,4,1,2022-02-24,TX_RET_1201,1633.94,True,1633.94
148,6790,15,22,2022-02-24,TX_PUR_1101,377.32,False,0.0
821,9333,7,17,2022-02-24,TX_MISC_1999,2360.93,False,0.0
10,10059,9,5,2022-02-24,TX_ADJ_1949,873.74,False,0.0
295,6296,6,9,2022-02-24,TX_ADJ_1949,1487.21,False,0.0
565,10823,24,11,2022-02-24,TX_RET_2202,2404.81,True,2404.81
1506,6323,8,1,2022-02-24,TX_CAN_1949,456.14,False,0.0
735,7073,21,21,2022-02-24,TX_MISC_1999,1922.77,False,0.0
493,11138,25,18,2022-02-24,TX_RET_2202,76.08,True,76.08
603,6811,21,24,2022-02-24,TX_PUR_1102,1224.3,False,0.0
1081,4066,12,12,2022-02-24,TX_RET_2202,342.73,True,342.73
1882,8278,13,23,2022-02-24,TX_RET_1202,2293.24,True,2293.24
730,5833,12,23,2022-02-24,TX_RET_1202,359.18,True,359.18
1793,5868,15,1,2022-02-24,TX_RET_1202,90.96,True,90.96
1798,6063,21,21,2022-02-24,TX_MISC_1999,1741.26,False,0.0
1977,4367,20,13,2022-02-24,TX_PUR_1101,1070.83,False,0.0
1515,4538,19,18,2022-02-24,TX_PUR_1101,73.23,False,0.0
1134,10057,5,1,2022-02-24,TX_PUR_1102,1800.31,False,0.0
1258,7665,17,16,2022-02-24,TX_PUR_1102,2245.24,False,0.0
386,3851,12,23,2022-02-24,TX_ADJ_1949,2023.73,False,0.0
15,10779,1,23,2022-02-24,TX_RET_2202,341.6,True,341.6
1073,6771,12,18,2022-02-24,TX_ADJ_1949,1775.84,False,0.0
551,9337,21,24,2022-02-24,TX_PUR_1101,2260.87,False,0.0
1217,680,22,5,2022-02-24,TX_ADJ_1949,2169.09,False,0.0
751,5958,24,14,2022-02-24,TX_RET_1201,1297.93,True,1297.93
748,3991,13,13,2022-02-24,TX_PUR_1102,2062.1,False,0.0
2220,2361,25,14,2022-02-24,TX_CAN_1949,213.99,False,0.0
1571,3093,9,2,2022-02-24,TX_PUR_1101,1868.53,False,0.0
764,10529,9,6,2022-02-24,TX_PUR_1101,554.28,False,0.0
1079,3527,21,12,2022-02-24,TX_MISC_1999,1413.43,False,0.0
660,1344,8,5,2022-02-24,TX_RET_1202,2033.5,True,2033.5
1176,727,14,23,2022-02-24,TX_RET_1202,1919.68,True,1919.68
1874,5594,25,10,2022-02-24,TX_ADJ_1949,716.64,False,0.0
1739,1729,17,16,2022-02-24,TX_ADJ_1949,1842.78,False,0.0
1020,11456,23,22,2022-02-24,TX_MISC_1999,131.03,False,0.0
2246,1832,12,2,2022-02-24,TX_RET_2202,244.32,True,244.32
199,9082,6,24,2022-02-24,TX_RET_1202,990.6,True,990.6
244,10809,25,2,2022-02-24,TX_ADJ_1949,2060.49,False,0.0
806,11313,22,7,2022-02-24,TX_PUR_1101,2205.0,False,0.0
2478,566,23,23,2022-02-24,TX_RET_2202,288.33,True,288.33
961,11382,5,19,2022-02-24,TX_PUR_1101,2403.7,False,0.0
2550,1884,2,2,2022-02-24,TX_CAN_1949,394.68,False,0.0
2349,8882,16,19,2022-02-24,TX_PUR_1102,2233.35,False,0.0
617,10075,15,3,2022-02-24,TX_PUR_1102,1207.51,False,0.0
1869,945,21,12,2022-02-24,TX_RET_1201,1536.04,True,1536.04
1065,6313,18,3,2022-02-24,TX_PUR_1102,309.29,False,0.0
2377,7996,15,9,2022-02-24,TX_PUR_1101,1664.06,False,0.0
1894,6532,6,9,2022-02-24,TX_PUR_1102,263.18,False,0.0
362,58,24,2,2022-02-24,TX_RET_1202,997.15,True,997.15
1462,1246,24,7,2022-02-24,TX_PUR_1101,556.83,False,0.0
478,4797,19,22,2022-02-24,TX_CAN_1949,1790.52,False,0.0
2212,11449,4,18,2022-02-24,TX_CAN_1949,1476.37,False,0.0
929,317,4,11,2022-02-24,TX_PUR_1101,290.04,False,0.0
881,2294,5,21,2022-02-24,TX_RET_1202,250.18,True,250.18
2515,8821,9,9,2022-02-24,TX_RET_1201,2226.49,True,2226.49
112,8624,22,14,2022-02-24,TX_ADJ_1949,1341.35,False,0.0
854,5525,24,4,2022-02-24,TX_RET_1201,2384.84,True,2384.84
1552,2920,18,1,2022-02-24,TX_RET_1201,1757.0,True,1757.0
1733,4236,22,18,2022-02-24,TX_MISC_1999,965.4,False,0.0
327,7448,21,4,2022-02-24,TX_RET_1201,1095.47,True,1095.47
822,10620,23,20,2022-02-24,TX_RET_1202,267.85,True,267.85
949,2941,14,4,2022-02-24,TX_PUR_1101,1509.43,False,0.0
1261,7952,1,15,2022-02-24,TX_CAN_1949,935.21,False,0.0
1855,7578,3,16,2022-02-24,TX_ADJ_1949,1991.51,False,0.0
578,1099,6,24,2022-02-24,TX_MISC_1999,1090.41,False,0.0
2394,1578,16,10,2022-02-24,TX_RET_1201,132.01,True,132.01
891,5722,21,22,2022-02-24,TX_RET_1202,2355.82,True,2355.82
725,2942,8,21,2022-02-24,TX_PUR_1102,78.53,False,0.0
1509,4642,5,2,2022-02-24,TX_MISC_1999,966.04,False,0.0
205,8920,9,2,2022-02-24,TX_ADJ_1949,1967.1,False,0.0
2002,3046,2,2,2022-02-24,TX_PUR_1102,424.08,False,0.0
1533,3459,12,5,2022-02-24,TX_RET_1201,654.46,True,654.46
1120,1154,17,7,2022-02-24,TX_RET_1202,2322.99,True,2322.99
2559,3968,23,8,2022-02-24,TX_RET_1201,944.13,True,944.13
2630,6115,15,8,2022-02-24,TX_PUR_1102,1154.35,False,0.0
62,6389,4,19,2022-02-24,TX_RET_2202,903.87,True,903.87
235,3167,17,1,2022-02-24,TX_RET_2202,2441.3,True,2441.3
1994,3523,11,6,2022-02-24,TX_PUR_1102,1467.63,False,0.0
958,7678,9,20,2022-02-24,TX_ADJ_1949,1498.42,False,0.0
869,294,3,20,2022-02-24,TX_PUR_1101,693.67,False,0.0
744,4025,14,17,2022-02-24,TX_RET_1202,2460.11,True,2460.11
92,7031,7,3,2022-02-24,TX_PUR_1101,1773.61,False,0.0
993,969,15,6,2022-02-24,TX_ADJ_1949,2358.95,False,0.0
1962,4353,17,11,2022-02-24,TX_RET_1202,1012.6,True,1012.6
263,9048,17,9,2022-02-24,TX_PUR_1102,2252.66,False,0.0
2460,6601,1,15,2022-02-24,TX_PUR_1101,1231.49,False,0.0
688,7789,2,16,2022-02-24,TX_MISC_1999,1231.95,False,0.0
417,7292,7,5,2022-02-24,TX_PUR_1102,716.7,False,0.0
1528,5992,4,14,2022-02-24,TX_CAN_1949,471.82,False,0.0
1257,280,16,10,2022-02-24,TX_PUR_1102,977.52,False,0.0
1587,3961,12,23,2022-02-24,TX_MISC_1999,1077.47,False,0.0
1353,1656,16,3,2022-02-24,TX_RET_1202,284.75,True,284.75
354,3904,22,1,2022-02-24,TX_PUR_1102,335.74,False,0.0
2522,7908,8,5,2022-02-24,TX_RET_1201,1273.77,True,1273.77
1037,1159,19,22,2022-02-24,TX_RET_1202,2210.33,True,2210.33
200,6556,5,3,2022-02-24,TX_RET_2202,375.75,True,375.75
1054,120,5,10,2022-02-24,TX_RET_1201,1309.7,True,1309.7
692,3434,25,6,2022-02-24,TX_PUR_1102,968.09,False,0.0
2666,3910,21,19,2022-02-24,TX_CAN_1949,1812.96,False,0.0
883,234,19,14,2022-02-24,TX_ADJ_1949,998.41,False,0.0
1297,7347,9,13,2022-02-24,TX_PUR_1102,1473.58,False,0.0
1468,9636,14,24,2022-02-24,TX_PUR_1102,250.16,False,0.0
2365,6742,19,14,2022-02-24,TX_RET_2202,848.06,True,848.06
1526,8013,2,18,2022-02-24,TX_PUR_1101,2415.14,False,0.0
759,4095,24,6,2022-02-24,TX_RET_1202,2401.17,True,2401.17
803,5550,16,13,2022-02-24,TX_PUR_1102,704.61,False,0.0
696,9497,13,5,2022-02-24,TX_PUR_1102,1158.9,False,0.0
1172,11201,11,24,2022-02-24,TX_PUR_1101,1343.48,False,0.0
2341,9997,11,7,2022-02-24,TX_ADJ_1949,148.67,False,0.0
2055,2922,18,13,2022-02-24,TX_PUR_1102,2281.22,False,0.0
1701,9504,25,7,2022-02-24,TX_PUR_1101,2048.13,False,0.0
243,7183,19,10,2022-02-24,TX_RET_1202,1299.16,True,1299.16
273,254,20,20,2022-02-24,TX_RET_1201,558.81,True,558.81
1452,10282,5,19,2022-02-24,TX_PUR_1102,1411.99,False,0.0
659,3088,9,20,2022-02-24,TX_RET_2202,1320.85,True,1320.85
2477,8333,17,16,2022-02-24,TX_CAN_1949,2269.91,False,0.0
67,8720,4,18,2022-02-24,TX_PUR_1102,1471.54,False,0.0
2589,3454,23,15,2022-02-24,TX_RET_1202,1092.72,True,1092.72
377,5738,1,5,2022-02-24,TX_RET_1202,543.1,True,543.1
1317,9553,10,4,2022-02-24,TX_RET_1202,426.86,True,426.86
391,4033,12,1,2022-02-24,TX_RET_1202,1480.8,True,1480.8
238,4734,11,13,2022-02-24,TX_RET_1201,2391.47,True,2391.47
2125,285,8,14,2022-02-24,TX_RET_1201,1447.13,True,1447.13
681,1547,16,8,2022-02-24,TX_RET_1201,764.15,True,764.15
825,9969,2,7,2022-02-24,TX_PUR_1102,1106.7,False,0.0
649,4680,16,20,2022-02-24,TX_ADJ_1949,1744.47,False,0.0
2002,10271,17,3,2022-02-24,TX_PUR_1101,1454.52,False,0.0
1327,9020,10,9,2022-02-24,TX_CAN_1949,1741.62,False,0.0
2597,8673,23,10,2022-02-24,TX_ADJ_1949,932.1,False,0.0
272,848,22,8,2022-02-24,TX_RET_2202,1615.29,True,1615.29
1797,11431,14,14,2022-02-25,TX_ADJ_1949,883.83,False,0.0
1966,8372,23,7,2022-02-25,TX_RET_1202,449.05,True,449.05
189,4098,23,16,2022-02-25,TX_MISC_1999,1590.65,False,0.0
591,3474,7,14,2022-02-25,TX_RET_1201,2447.11,True,2447.11
1615,1957,17,1,2022-02-25,TX_RET_1202,1933.23,True,1933.23
476,11044,3,4,2022-02-25,TX_MISC_1999,108.6,False,0.0
620,8172,18,2,2022-02-25,TX_RET_2202,126.37,True,126.37
2280,8815,11,5,2022-02-25,TX_RET_2202,1037.19,True,1037.19
875,9196,13,16,2022-02-25,TX_PUR_1101,2054.92,False,0.0
2572,837,19,7,2022-02-25,TX_PUR_1101,240.97,False,0.0
1037,6894,12,7,2022-02-25,TX_PUR_1102,1032.32,False,0.0
797,3080,16,4,2022-02-25,TX_MISC_1999,846.23,False,0.0
514,4491,15,10,2022-02-25,TX_MISC_1999,1709.11,False,0.0
368,5347,15,22,2022-02-25,TX_ADJ_1949,607.86,False,0.0
935,3984,15,4,2022-02-25,TX_MISC_1999,784.2,False,0.0
1063,10683,4,1,2022-02-25,TX_PUR_1102,2357.9,False,0.0
290,1001,13,2,2022-02-25,TX_PUR_1101,2214.64,False,0.0
779,8784,11,2,2022-02-25,TX_CAN_1949,276.55,False,0.0
1971,5232,24,23,2022-02-25,TX_CAN_1949,1946.01,False,0.0
951,10278,4,23,2022-02-25,TX_RET_1201,236.29,True,236.29
819,8751,17,12,2022-02-25,TX_ADJ_1949,2302.95,False,0.0
959,8764,3,15,2022-02-25,TX_MISC_1999,513.18,False,0.0
1757,6708,11,7,2022-02-25,TX_ADJ_1949,2458.46,False,0.0
203,6088,7,20,2022-02-25,TX_RET_1201,1304.31,True,1304.31
628,5791,24,6,2022-02-25,TX_MISC_1999,752.5,False,0.0
1826,8541,1,10,2022-02-25,TX_MISC_1999,1451.63,False,0.0
2115,5404,19,12,2022-02-25,TX_MISC_1999,242.94,False,0.0
1929,7586,23,9,2022-02-25,TX_CAN_1949,669.38,False,0.0
941,7544,2,2,2022-02-25,TX_RET_2202,1705.57,True,1705.57
822,7121,11,5,2022-02-25,TX_RET_2202,583.79,True,583.79
502,9401,13,4,2022-02-25,TX_CAN_1949,219.27,False,0.0
250,2218,15,6,2022-02-25,TX_ADJ_1949,1995.21,False,0.0
1945,8703,3,11,2022-02-25,TX_PUR_1102,70.02,False,0.0
800,9639,19,10,2022-02-25,TX_CAN_1949,761.98,False,0.0
2624,43,17,3,2022-02-25,TX_RET_2202,1710.06,True,1710.06
755,2155,8,18,2022-02-25,TX_PUR_1102,189.9,False,0.0
1095,3477,11,4,2022-02-25,TX_CAN_1949,461.05,False,0.0
515,7153,15,3,2022-02-25,TX_RET_1201,1958.08,True,1958.08
447,10631,8,8,2022-02-25,TX_PUR_1101,623.7,False,0.0
2189,1457,16,18,2022-02-25,TX_RET_1201,2109.05,True,2109.05
989,1413,11,6,2022-02-25,TX_MISC_1999,1165.01,False,0.0
1052,2010,2,20,2022-02-25,TX_ADJ_1949,713.76,False,0.0
978,4734,23,2,2022-02-25,TX_PUR_1102,1887.72,False,0.0
2492,9265,2,15,2022-02-25,TX_MISC_1999,1313.19,False,0.0
170,985,6,19,2022-02-25,TX_CAN_1949,1126.31,False,0.0
424,4519,9,24,2022-02-25,TX_ADJ_1949,1382.3,False,0.0
2490,4817,16,15,2022-02-25,TX_MISC_1999,1821.4,False,0.0
1101,9675,18,18,2022-02-25,TX_RET_1202,374.31,True,374.31
245,488,3,15,2022-02-25,TX_PUR_1101,1104.33,False,0.0
2471,5250,23,19,2022-02-25,TX_PUR_1102,991.55,False,0.0
2568,6044,5,24,2022-10-27,TX_ADJ_1949,1765.54,False,0.0
61,6865,10,5,2022-10-27,TX_RET_1201,372.23,True,372.23
644,5086,4,13,2022-10-27,TX_MISC_1999,443.55,False,0.0
1621,8055,15,15,2022-10-27,TX_RET_2202,2238.61,True,2238.61
424,7195,13,7,2022-10-27,TX_CAN_1949,1744.55,False,0.0
2654,6128,21,24,2022-10-27,TX_PUR_1101,2374.35,False,0.0
1762,7751,13,7,2022-10-27,TX_RET_2202,440.61,True,440.61
1064,4141,6,14,2022-10-27,TX_PUR_1101,346.54,False,0.0
1442,4867,10,17,2022-10-27,TX_RET_2202,178.87,True,178.87
141,3993,17,13,2022-10-27,TX_RET_2202,1876.27,True,1876.27
2191,1069,9,6,2022-10-27,TX_MISC_1999,1674.19,False,0.0
2105,6923,8,10,2022-12-15,TX_MISC_1999,2212.66,False,0.0
789,171,14,16,2023-05-12,TX_PUR_1101,1054.05,False,0.0
2495,6599,21,15,2023-05-12,TX_RET_1202,362.74,True,362.74
2655,11248,16,8,2023-05-12,TX_RET_1201,480.69,True,480.69
1127,2734,17,3,2023-05-12,TX_RET_1202,745.08,True,745.08
41,5389,4,14,2023-05-12,TX_RET_2202,746.82,True,746.82
602,6553,2,16,2023-05-12,TX_RET_1202,1204.77,True,1204.77
1175,10763,11,6,2023-05-12,TX_PUR_1101,2013.72,False,0.0
2565,6164,15,15,2023-05-12,TX_RET_1201,1328.76,True,1328.76
2389,11207,17,23,2023-05-12,TX_CAN_1949,1644.13,False,0.0
1434,1118,14,7,2023-05-12,TX_RET_2202,134.17,True,134.17
1267,1513,16,16,2023-05-12,TX_PUR_1101,1308.93,False,0.0
951,3574,3,11,2023-05-12,TX_RET_1201,1333.23,True,1333.23
782,7282,19,2,2023-05-12,TX_PUR_1101,1678.84,False,0.0
2466,5295,13,24,2023-05-12,TX_CAN_1949,1465.84,False,0.0
1528,7480,4,11,2023-05-12,TX_RET_1201,1032.14,True,1032.14
2554,2973,23,6,2023-05-12,TX_ADJ_1949,1033.1,False,0.0
870,11206,19,8,2023-05-12,TX_RET_2202,1724.94,True,1724.94
1272,8734,1,16,2023-05-12,TX_PUR_1101,1136.86,False,0.0
2273,7370,18,21,2023-05-12,TX_CAN_1949,637.01,False,0.0
1447,88,24,24,2023-05-12,TX_PUR_1101,665.57,False,0.0
264,252,9,21,2023-05-12,TX_RET_1201,858.05,True,858.05
1194,2436,5,1,2023-05-12,TX_RET_1202,1500.35,True,1500.35
1297,2531,21,7,2023-05-12,TX_MISC_1999,1736.85,False,0.0
895,3281,6,4,2023-05-12,TX_MISC_1999,1610.53,False,0.0
1444,8591,14,18,2023-05-12,TX_MISC_1999,1677.35,False,0.0
2586,4521,12,10,2023-05-12,TX_CAN_1949,137.09,False,0.0
738,3946,4,21,2023-05-12,TX_ADJ_1949,289.66,False,0.0
1019,10456,19,10,2023-05-12,TX_CAN_1949,2151.85,False,0.0
2501,3132,16,21,2023-05-12,TX_PUR_1102,1344.2,False,0.0
2069,5362,16,21,2023-05-12,TX_RET_1201,498.76,True,498.76
2250,5758,10,12,2023-05-12,TX_CAN_1949,2297.23,False,0.0
1456,8227,3,20,2023-05-12,TX_MISC_1999,324.35,False,0.0
2445,8643,3,11,2023-05-12,TX_PUR_1101,1830.04,False,0.0
2558,3582,24,3,2023-05-12,TX_PUR_1101,1073.62,False,0.0
1880,10391,19,1,2023-05-12,TX_PUR_1102,2389.0,False,0.0
2061,6562,15,10,2023-05-12,TX_PUR_1101,1290.77,False,0.0
2291,11331,10,1,2023-05-12,TX_PUR_1102,2426.45,False,0.0
1952,8366,5,4,2023-05-12,TX_CAN_1949,960.92,False,0.0
2624,4274,10,12,2023-05-12,TX_PUR_1101,468.21,False,0.0
2296,9002,15,6,2023-05-12,TX_ADJ_1949,531.65,False,0.0
2645,9538,8,23,2023-05-12,TX_MISC_1999,990.14,False,0.0
1932,8886,12,7,2023-05-12,TX_RET_1202,1402.13,True,1402.13
1954,8695,1,19,2023-05-12,TX_RET_1202,449.91,True,449.91
555,10121,13,14,2023-05-12,TX_PUR_1101,314.37,False,0.0
592,2066,21,14,2023-05-12,TX_MISC_1999,281.55,False,0.0
2373,8714,23,15,2023-05-12,TX_PUR_1102,1041.36,False,0.0
1953,7218,9,2,2023-05-12,TX_PUR_1101,2065.57,False,0.0
2010,9045,15,17,2023-05-12,TX_PUR_1102,1221.42,False,0.0
605,1920,19,7,2023-05-12,TX_PUR_1101,831.18,False,0.0
2131,8212,7,23,2023-05-12,TX_MISC_1999,377.79,False,0.0
1524,1452,14,22,2023-05-12,TX_RET_1202,190.92,True,190.92
